id,product_id,user_id,rating,comment,date
1114,20869,user-fea14b,5,An okay purchase. Nothing special.,2025-10-30
1115,20869,user-10e80b,2,The material feels a bit cheap.,2025-09-19
1116,33442,user-ed879c,5,Very comfortable and well-made.,2025-03-15
1117,58973,user-8339ea,2,"Arrived with a small defect, but customer service was great.",2025-05-14
1118,52475,user-a605b1,2,Absolutely love this! The quality is amazing.,2025-02-19
1119,39944,user-ca5cbb,2,It's fine. Does what it's supposed to do.,2025-10-26
1120,21187,user-dfb75e,1,It's fine. Does what it's supposed to do.,2025-07-19
1121,21187,user-9e987f,2,Highly recommend! Will buy again.,2025-06-07
1122,21187,user-dde6fc,5,Stunning! Looks even better in person.,2025-03-21
1123,36130,user-1806ed,2,"Great product, exactly as described.",2025-11-29
1124,36130,user-254391,5,"Great product, exactly as described.",2025-11-30
1125,36130,user-fe69fa,1,"Arrived with a small defect, but customer service was great.",2025-11-06
1126,44510,user-b2a8a0,2,Stunning! Looks even better in person.,2025-06-19
1127,44510,user-c34840,2,Good value for the price.,2025-02-03
1128,44510,user-ce2d23,5,"Arrived with a small defect, but customer service was great.",2025-03-21
1129,20055,user-cb8170,4,The material feels a bit cheap.,2025-08-04
1130,50322,user-c0a4e3,4,Stunning! Looks even better in person.,2026-01-07
1131,50322,user-144bfc,2,Very comfortable and well-made.,2025-02-06
1132,50322,user-da07a3,2,Fast shipping and excellent packaging.,2025-11-28
1133,28238,user-f7ee90,3,Exceeded my expectations. Fantastic!,2025-02-07
1134,28238,user-09dfca,1,Fast shipping and excellent packaging.,2025-12-16
1135,28238,user-39f7b0,5,Very comfortable and well-made.,2026-01-16
1136,13879,user-db507a,5,Absolutely love this! The quality is amazing.,2025-02-21
1137,13879,user-d94fc3,4,Exceeded my expectations. Fantastic!,2025-02-17
1138,47395,user-9f0e53,2,Good value for the price.,2025-12-13
1139,46247,user-e49a19,4,Color was slightly different from the picture.,2025-06-11
1140,7160,user-df0f91,1,Stunning! Looks even better in person.,2025-03-15
1141,7160,user-ab731f,1,Very comfortable and well-made.,2025-10-07
1142,22702,user-8173e1,4,Absolutely love this! The quality is amazing.,2025-12-13
1143,22702,user-6debda,4,Fast shipping and excellent packaging.,2025-11-14
1144,8914,user-c5c571,4,Color was slightly different from the picture.,2026-01-04
1145,8914,user-55e6d7,4,Fast shipping and excellent packaging.,2025-02-26
1146,16537,user-a10939,2,Exceeded my expectations. Fantastic!,2025-04-15
1147,16537,user-3aa6a8,2,"Arrived with a small defect, but customer service was great.",2025-02-03
1148,16537,user-4af96a,3,"Arrived with a small defect, but customer service was great.",2025-09-22
1149,43735,user-ef1cbe,3,"A bit smaller than I expected, but still good.",2026-01-05
1150,13045,user-69be40,1,"Great product, exactly as described.",2025-01-29
1151,13045,user-f26d91,4,"Arrived with a small defect, but customer service was great.",2025-08-27
1152,27270,user-7e878f,1,An okay purchase. Nothing special.,2025-11-01
1153,27270,user-63c5ef,3,Exceeded my expectations. Fantastic!,2025-04-09
1154,27270,user-a22dbc,4,The material feels a bit cheap.,2025-09-30
1155,12197,user-77cc59,2,Stunning! Looks even better in person.,2026-01-11
1156,12197,user-f1a8b2,4,It's fine. Does what it's supposed to do.,2025-08-15
1157,12197,user-7f1a1a,3,"Arrived with a small defect, but customer service was great.",2025-03-21
1158,55650,user-ad4b75,5,It's fine. Does what it's supposed to do.,2025-08-24
1159,55650,user-ad942c,2,Exceeded my expectations. Fantastic!,2026-01-20
1160,55650,user-aeb6df,3,Perfect fit. I've received so many compliments!,2025-08-04
1161,31315,user-5ee396,3,The material feels a bit cheap.,2025-11-12
1162,31315,user-9cd825,3,Stunning! Looks even better in person.,2025-09-20
1163,6274,user-e7df96,1,Exceeded my expectations. Fantastic!,2025-05-28
1164,47153,user-1c8045,2,An okay purchase. Nothing special.,2025-02-01
1165,47153,user-1dce35,3,Stunning! Looks even better in person.,2025-02-27
1166,47153,user-72ce22,5,The material feels a bit cheap.,2025-06-25
1167,17623,user-d148c8,1,Perfect fit. I've received so many compliments!,2025-09-11
1168,17623,user-8f67e3,4,"A bit smaller than I expected, but still good.",2025-03-15
1169,48927,user-556d81,1,It's fine. Does what it's supposed to do.,2025-04-24
1170,48927,user-345ace,3,"Great product, exactly as described.",2025-10-02
1171,48927,user-8ec6c5,5,It's fine. Does what it's supposed to do.,2025-12-01
1172,51036,user-25cdda,4,Very comfortable and well-made.,2025-10-03
1173,51036,user-29dbed,1,It's fine. Does what it's supposed to do.,2025-04-23
1174,26958,user-f3cffa,4,Good value for the price.,2025-09-21
1175,26958,user-1bb43f,5,The material feels a bit cheap.,2025-07-31
1176,46081,user-97b04f,5,"Great product, exactly as described.",2025-03-29
1177,46081,user-8dcc0b,1,Stunning! Looks even better in person.,2025-06-19
1178,46081,user-4957ea,1,"Arrived with a small defect, but customer service was great.",2025-07-15
1179,35573,user-62f9a7,1,The material feels a bit cheap.,2025-10-28
1180,35573,user-0bb7b9,3,Very comfortable and well-made.,2025-02-27
1181,35573,user-3c89e4,4,It's fine. Does what it's supposed to do.,2025-01-26
1182,13283,user-b97e91,5,Color was slightly different from the picture.,2025-09-08
1183,13283,user-2db899,5,"Arrived with a small defect, but customer service was great.",2025-11-20
1184,13283,user-3379d1,4,Perfect fit. I've received so many compliments!,2025-11-15
1185,54544,user-29c2a2,4,An okay purchase. Nothing special.,2025-07-02
1186,54544,user-7c9a71,4,"A bit smaller than I expected, but still good.",2025-12-21
1187,30001,user-aa35fd,3,"Arrived with a small defect, but customer service was great.",2025-06-04
1188,30001,user-836156,3,The material feels a bit cheap.,2025-07-20
1189,29910,user-34212b,2,Perfect fit. I've received so many compliments!,2025-09-24
1190,29910,user-67d289,5,Absolutely love this! The quality is amazing.,2025-07-26
1191,3706,user-e89c0f,4,Highly recommend! Will buy again.,2026-01-05
1192,3706,user-f7127a,4,Absolutely love this! The quality is amazing.,2025-04-22
1193,3706,user-176ae2,3,"Great product, exactly as described.",2025-12-12
1194,26164,user-57656f,5,Exceeded my expectations. Fantastic!,2025-03-03
1195,26164,user-1dbd65,1,Color was slightly different from the picture.,2025-05-21
1196,26164,user-f1be95,1,It's fine. Does what it's supposed to do.,2025-09-13
1197,55496,user-312ebd,2,It's fine. Does what it's supposed to do.,2025-10-03
1198,56213,user-0f7419,3,Color was slightly different from the picture.,2025-05-15
1199,56213,user-15e9a2,1,Highly recommend! Will buy again.,2025-08-03
1200,56213,user-3e640d,5,Highly recommend! Will buy again.,2025-12-19
1201,15948,user-4de41f,2,The material feels a bit cheap.,2025-10-20
1202,15948,user-fdeff0,1,Good value for the price.,2026-01-06
1203,15948,user-0012f5,2,Color was slightly different from the picture.,2025-02-17
1204,40376,user-3265af,3,It's fine. Does what it's supposed to do.,2025-03-05
1205,24633,user-d8602c,2,It's fine. Does what it's supposed to do.,2025-02-16
1206,24633,user-60b4f7,5,"Great product, exactly as described.",2025-08-03
1207,24633,user-9842cf,2,Fast shipping and excellent packaging.,2025-09-03
1208,10406,user-31513f,4,Stunning! Looks even better in person.,2025-10-08
1209,10406,user-4c5ac2,3,It's fine. Does what it's supposed to do.,2025-09-26
1210,4523,user-dcec6e,4,Fast shipping and excellent packaging.,2025-05-25
1211,4523,user-ea8afb,5,Stunning! Looks even better in person.,2025-05-06
1212,45604,user-6ec865,2,Highly recommend! Will buy again.,2025-04-01
1213,45604,user-6b9ce5,4,"Great product, exactly as described.",2025-07-28
1214,15174,user-1c7e23,5,Color was slightly different from the picture.,2025-09-30
1215,21341,user-9b6b9e,5,Color was slightly different from the picture.,2025-06-29
1216,21341,user-c184b8,3,Fast shipping and excellent packaging.,2025-07-03
1217,53761,user-2a8921,4,Color was slightly different from the picture.,2025-09-29
1218,37224,user-070609,1,Absolutely love this! The quality is amazing.,2025-09-17
1219,37224,user-978530,5,Color was slightly different from the picture.,2025-10-01
1220,32564,user-5186cd,3,Fast shipping and excellent packaging.,2025-09-29
1221,32564,user-4f8025,4,Color was slightly different from the picture.,2025-12-31
1222,32564,user-1ab132,5,Absolutely love this! The quality is amazing.,2025-02-27
1223,56021,user-32f994,2,The material feels a bit cheap.,2025-05-03
1224,56021,user-290b90,5,Good value for the price.,2025-04-12
1225,56021,user-a11659,2,"Arrived with a small defect, but customer service was great.",2025-06-09
1226,24401,user-9e8e71,3,The material feels a bit cheap.,2025-09-02
1227,24401,user-dc10d9,5,Color was slightly different from the picture.,2026-01-11
1228,10634,user-f9e91a,1,It's fine. Does what it's supposed to do.,2025-03-14
1229,40144,user-5d6644,1,"Great product, exactly as described.",2025-03-19
1230,40144,user-839f6f,4,"Great product, exactly as described.",2026-01-23
1231,58987,user-ddbe64,3,"Arrived with a small defect, but customer service was great.",2025-07-24
1232,59069,user-a47cee,4,It's fine. Does what it's supposed to do.,2025-07-28
1233,59069,user-164ce1,1,Good value for the price.,2025-10-13
1234,59069,user-a89dfe,2,"Arrived with a small defect, but customer service was great.",2025-12-29
1235,15346,user-df19fe,4,"A bit smaller than I expected, but still good.",2025-02-18
1236,52481,user-bdae21,5,Absolutely love this! The quality is amazing.,2025-06-30
1237,21173,user-37f5c8,3,Fast shipping and excellent packaging.,2025-12-25
1238,4711,user-1ad456,2,Color was slightly different from the picture.,2025-02-10
1239,4711,user-78b33c,1,It's fine. Does what it's supposed to do.,2025-02-14
1240,40978,user-541c32,2,An okay purchase. Nothing special.,2025-11-21
1241,14294,user-9fdfec,4,"Arrived with a small defect, but customer service was great.",2025-04-06
1242,17411,user-690186,5,Exceeded my expectations. Fantastic!,2025-05-12
1243,17411,user-011d80,5,It's fine. Does what it's supposed to do.,2025-06-27
1244,9832,user-cefd1c,4,Highly recommend! Will buy again.,2025-05-15
1245,9832,user-b25868,3,"Arrived with a small defect, but customer service was great.",2025-01-23
1246,23624,user-20dd59,1,Good value for the price.,2025-05-29
1247,23624,user-815adb,1,"Great product, exactly as described.",2025-03-14
1248,23624,user-b7f4e2,4,Color was slightly different from the picture.,2025-11-04
1249,6046,user-10fc55,2,It's fine. Does what it's supposed to do.,2025-11-24
1250,6046,user-f7a644,5,Very comfortable and well-made.,2025-11-02
1251,34693,user-eb3ad9,2,Highly recommend! Will buy again.,2025-12-07
1252,34693,user-a54ba4,2,Stunning! Looks even better in person.,2025-12-01
1253,47361,user-df3721,4,Exceeded my expectations. Fantastic!,2025-07-31
1254,7194,user-e159f8,1,Good value for the price.,2026-01-12
1255,51204,user-c01083,5,"A bit smaller than I expected, but still good.",2025-05-14
1256,51204,user-b08420,1,Exceeded my expectations. Fantastic!,2025-08-26
1257,51204,user-eb4c45,1,Highly recommend! Will buy again.,2025-02-17
1258,30233,user-3ce330,4,"A bit smaller than I expected, but still good.",2025-06-25
1259,30233,user-a47440,3,An okay purchase. Nothing special.,2025-07-14
1260,30233,user-f29b32,2,"A bit smaller than I expected, but still good.",2025-12-14
1261,48329,user-fc03cf,1,Absolutely love this! The quality is amazing.,2025-10-26
1262,48329,user-de7e47,3,"Arrived with a small defect, but customer service was great.",2025-04-18
1263,48329,user-f275cf,2,Absolutely love this! The quality is amazing.,2026-01-20
1264,18459,user-618abb,1,Color was slightly different from the picture.,2025-06-12
1265,27284,user-e7c6d0,2,The material feels a bit cheap.,2025-02-12
1266,27284,user-8cba4e,5,Fast shipping and excellent packaging.,2025-05-10
1267,12163,user-233db6,3,Highly recommend! Will buy again.,2025-12-21
1268,12163,user-c2ba3a,4,Exceeded my expectations. Fantastic!,2025-07-02
1269,42613,user-1cd153,1,Perfect fit. I've received so many compliments!,2025-12-18
1270,42613,user-46b203,5,Stunning! Looks even better in person.,2025-12-01
1271,3534,user-5b2c07,3,Fast shipping and excellent packaging.,2025-12-17
1272,3534,user-72277b,3,Good value for the price.,2025-11-01
1273,3534,user-78aee2,1,Stunning! Looks even better in person.,2025-09-04
1274,24065,user-ddebf1,5,Color was slightly different from the picture.,2025-02-14
1275,24065,user-282275,2,Color was slightly different from the picture.,2025-11-05
1276,24065,user-1ab246,2,Perfect fit. I've received so many compliments!,2025-05-16
1277,10250,user-ccc672,4,An okay purchase. Nothing special.,2025-12-30
1278,57597,user-9a3679,4,Perfect fit. I've received so many compliments!,2025-11-16
1279,57597,user-3cf39d,3,Color was slightly different from the picture.,2025-07-02
1280,40520,user-092fd6,2,Absolutely love this! The quality is amazing.,2026-01-07
1281,40520,user-3bc921,3,Very comfortable and well-made.,2025-06-11
1282,1607,user-fe877d,1,It's fine. Does what it's supposed to do.,2025-12-06
1283,1607,user-a8097b,2,Exceeded my expectations. Fantastic!,2025-09-15
1284,1607,user-cb72b1,5,An okay purchase. Nothing special.,2025-12-09
1285,11382,user-404d74,1,Absolutely love this! The quality is amazing.,2026-01-11
1286,11382,user-151c77,2,Fast shipping and excellent packaging.,2025-12-27
1287,11382,user-a49e7c,5,Fast shipping and excellent packaging.,2025-11-05
1288,44180,user-b6f2f8,1,"A bit smaller than I expected, but still good.",2025-04-14
1289,44180,user-0908d2,1,Perfect fit. I've received so many compliments!,2025-12-05
1290,44180,user-90cd3b,2,Color was slightly different from the picture.,2025-11-12
1291,37472,user-6b75cb,2,"Great product, exactly as described.",2025-09-19
1292,37472,user-b09285,2,"Great product, exactly as described.",2025-10-05
1293,53137,user-9a6cbc,4,"Arrived with a small defect, but customer service was great.",2025-09-05
1294,15722,user-f3107f,3,"Great product, exactly as described.",2025-02-22
1295,15722,user-158634,2,Fast shipping and excellent packaging.,2025-11-19
1296,4375,user-ea4974,4,Fast shipping and excellent packaging.,2025-09-29
1297,35325,user-ddcfcd,1,Color was slightly different from the picture.,2025-12-23
1298,35325,user-b1e0c1,1,Fast shipping and excellent packaging.,2026-01-17
1299,35325,user-a59ad1,1,"Great product, exactly as described.",2025-06-06
1300,22392,user-8955bf,4,"Great product, exactly as described.",2025-06-30
1301,22392,user-a25e13,5,"Arrived with a small defect, but customer service was great.",2025-04-16
1302,51660,user-df473d,2,Absolutely love this! The quality is amazing.,2025-06-27
1303,51660,user-dca7dd,4,Highly recommend! Will buy again.,2025-05-06
1304,17075,user-1e5259,4,Very comfortable and well-made.,2025-10-12
1305,17075,user-ab08e6,3,Perfect fit. I've received so many compliments!,2025-12-07
1306,23240,user-707102,2,Very comfortable and well-made.,2025-07-29
1307,23240,user-9341e4,5,Stunning! Looks even better in person.,2025-05-03
1308,6422,user-ead16d,2,An okay purchase. Nothing special.,2025-08-17
1309,6422,user-a1a895,5,An okay purchase. Nothing special.,2025-07-20
1310,6422,user-12cd66,1,It's fine. Does what it's supposed to do.,2025-09-23
1311,18801,user-d6e054,5,The material feels a bit cheap.,2025-07-08
1312,18801,user-6c0941,3,"A bit smaller than I expected, but still good.",2025-07-10
1313,26732,user-2e27ad,4,Good value for the price.,2025-07-27
1314,26732,user-125206,5,Color was slightly different from the picture.,2025-10-17
1315,12507,user-b0bec1,3,Fast shipping and excellent packaging.,2025-06-22
1316,31785,user-c04aa7,5,It's fine. Does what it's supposed to do.,2025-06-14
